"GEO_ID","NAME","B25064_001E","B25064_001M"
"0500000US51051","Dickenson County, Virginia","592","25"
"0500000US51053","Dinwiddie County, Virginia","1005","69"
"0500000US51057","Essex County, Virginia","885","38"
"0500000US51059","Fairfax County, Virginia","1881","11"
"0500000US51061","Fauquier County, Virginia","1281","70"
"0500000US51063","Floyd County, Virginia","705","169"
"0500000US51065","Fluvanna County, Virginia","1163","124"
"0500000US51067","Franklin County, Virginia","732","20"
"0500000US51069","Frederick County, Virginia","1125","39"
"0500000US51071","Giles County, Virginia","700","49"
"0500000US51073","Gloucester County, Virginia","1084","83"
"0500000US51075","Goochland County, Virginia","1208","115"
"0500000US51077","Grayson County, Virginia","520","69"
"0500000US51079","Greene County, Virginia","1165","192"
"0500000US51081","Greensville County, Virginia","854","42"
"0500000US51083","Halifax County, Virginia","671","27"
"0500000US51085","Hanover County, Virginia","1159","30"
"0500000US51087","Henrico County, Virginia","1170","13"
"0500000US51089","Henry County, Virginia","604","23"
"0500000US51091","Highland County, Virginia","618","85"
"0500000US51093","Isle of Wight County, Virginia","1045","69"
"0500000US51095","James City County, Virginia","1327","69"
"0500000US51097","King and Queen County, Virginia","968","217"
"0500000US51099","King George County, Virginia","1208","91"
"0500000US51101","King William County, Virginia","1061","157"
"0500000US51103","Lancaster County, Virginia","763","88"
"0500000US51105","Lee County, Virginia","558","35"
"0500000US51107","Loudoun County, Virginia","1870","31"
"0500000US51109","Louisa County, Virginia","937","49"
"0500000US51111","Lunenburg County, Virginia","683","78"
"0500000US51113","Madison County, Virginia","687","170"
"0500000US51115","Mathews County, Virginia","922","151"
"0500000US51117","Mecklenburg County, Virginia","695","32"
"0500000US51119","Middlesex County, Virginia","844","59"
"0500000US51121","Montgomery County, Virginia","992","32"
"0500000US51125","Nelson County, Virginia","759","139"
"0500000US51127","New Kent County, Virginia","1010","154"
"0500000US51131","Northampton County, Virginia","733","78"
"0500000US51133","Northumberland County, Virginia","858","92"
"0500000US51135","Nottoway County, Virginia","770","44"
"0500000US51137","Orange County, Virginia","987","75"
"0500000US51139","Page County, Virginia","790","55"
"0500000US51141","Patrick County, Virginia","573","36"
"0500000US51143","Pittsylvania County, Virginia","725","19"
"0500000US51145","Powhatan County, Virginia","980","84"
"0500000US51147","Prince Edward County, Virginia","765","74"
"0500000US51149","Prince George County, Virginia","1338","76"
"0500000US51153","Prince William County, Virginia","1713","18"
"0500000US51155","Pulaski County, Virginia","711","51"
"0500000US51157","Rappahannock County, Virginia","1055","87"
"0500000US51159","Richmond County, Virginia","797","55"
"0500000US51161","Roanoke County, Virginia","956","20"
"0500000US51163","Rockbridge County, Virginia","800","63"
"0500000US51165","Rockingham County, Virginia","907","24"
"0500000US51167","Russell County, Virginia","582","39"
"0500000US51169","Scott County, Virginia","563","32"
"0500000US51171","Shenandoah County, Virginia","900","47"
"0500000US51173","Smyth County, Virginia","610","25"
"0500000US51175","Southampton County, Virginia","829","86"
"0500000US51177","Spotsylvania County, Virginia","1477","33"
"0500000US51179","Stafford County, Virginia","1546","59"
"0500000US51181","Surry County, Virginia","903","185"
"0500000US51183","Sussex County, Virginia","807","102"
"0500000US51185","Tazewell County, Virginia","656","25"
"0500000US51187","Warren County, Virginia","1020","64"
"0500000US51191","Washington County, Virginia","716","24"
"0500000US51193","Westmoreland County, Virginia","948","93"
"0500000US51195","Wise County, Virginia","632","39"
"0500000US51197","Wythe County, Virginia","676","33"
"0500000US51199","York County, Virginia","1480","54"
"0500000US51510","Alexandria city, Virginia","1747","16"
"0500000US51520","Bristol city, Virginia","687","37"
"0500000US51530","Buena Vista city, Virginia","795","103"
"0500000US51540","Charlottesville city, Virginia","1142","35"
"0500000US51550","Chesapeake city, Virginia","1279","31"
"0500000US51570","Colonial Heights city, Virginia","1038","54"
"0500000US51580","Covington city, Virginia","619","54"
"0500000US51590","Danville city, Virginia","682","32"
"0500000US51595","Emporia city, Virginia","694","69"
"0500000US51600","Fairfax city, Virginia","1834","76"
"0500000US51610","Falls Church city, Virginia","1867","76"
"0500000US51620","Franklin city, Virginia","860","44"
"0500000US51630","Fredericksburg city, Virginia","1258","52"
"0500000US51640","Galax city, Virginia","574","33"
"0500000US51650","Hampton city, Virginia","1118","23"
"0500000US51660","Harrisonburg city, Virginia","883","32"
"0500000US51670","Hopewell city, Virginia","886","48"
"0500000US51678","Lexington city, Virginia","788","69"
"0500000US51680","Lynchburg city, Virginia","857","21"
"0500000US51683","Manassas city, Virginia","1528","79"
"0500000US51685","Manassas Park city, Virginia","1732","67"
"0500000US51690","Martinsville city, Virginia","656","45"
"0500000US51700","Newport News city, Virginia","1057","19"
"0500000US51710","Norfolk city, Virginia","1059","15"
"0500000US51720","Norton city, Virginia","618","38"
"0500000US51730","Petersburg city, Virginia","947","20"
"0500000US51735","Poquoson city, Virginia","1222","150"
"0500000US51740","Portsmouth city, Virginia","1048","18"
"0500000US51750","Radford city, Virginia","728","60"
"0500000US51760","Richmond city, Virginia","1025","15"
"0500000US51770","Roanoke city, Virginia","814","19"
"0500000US51775","Salem city, Virginia","913","40"
"0500000US51790","Staunton city, Virginia","861","29"
"0500000US51800","Suffolk city, Virginia","1201","47"
"0500000US51810","Virginia Beach city, Virginia","1367","16"
"0500000US51820","Waynesboro city, Virginia","821","75"
"0500000US51830","Williamsburg city, Virginia","1193","51"
"0500000US51840","Winchester city, Virginia","1054","44"
"0500000US53001","Adams County, Washington","822","72"
"0500000US53003","Asotin County, Washington","797","42"
"0500000US53005","Benton County, Washington","974","19"
"0500000US53007","Chelan County, Washington","909","34"
"0500000US53009","Clallam County, Washington","952","30"
"0500000US53011","Clark County, Washington","1261","17"
"0500000US53013","Columbia County, Washington","763","98"
"0500000US53015","Cowlitz County, Washington","854","22"
"0500000US53017","Douglas County, Washington","909","33"
"0500000US53019","Ferry County, Washington","672","24"
"0500000US53021","Franklin County, Washington","913","30"
"0500000US53023","Garfield County, Washington","598","50"
"0500000US53025","Grant County, Washington","785","35"
"0500000US53027","Grays Harbor County, Washington","775","33"
"0500000US53029","Island County, Washington","1218","38"
"0500000US53031","Jefferson County, Washington","932","47"
"0500000US53033","King County, Washington","1606","10"
"0500000US53035","Kitsap County, Washington","1249","26"
"0500000US53037","Kittitas County, Washington","1004","44"
"0500000US53039","Klickitat County, Washington","847","55"
"0500000US53041","Lewis County, Washington","876","30"
"0500000US53043","Lincoln County, Washington","788","36"
"0500000US53045","Mason County, Washington","988","52"
"0500000US53047","Okanogan County, Washington","711","41"
"0500000US53049","Pacific County, Washington","754","78"
"0500000US53051","Pend Oreille County, Washington","757","63"
"0500000US53053","Pierce County, Washington","1250","16"
"0500000US53055","San Juan County, Washington","1000","51"
"0500000US53057","Skagit County, Washington","1102","30"
"0500000US53059","Skamania County, Washington","850","76"
"0500000US53061","Snohomish County, Washington","1438","13"
"0500000US53063","Spokane County, Washington","913","12"
"0500000US53065","Stevens County, Washington","673","31"
"0500000US53067","Thurston County, Washington","1218","18"
"0500000US53069","Wahkiakum County, Washington","760","49"
"0500000US53071","Walla Walla County, Washington","926","50"
"0500000US53073","Whatcom County, Washington","1060","25"
"0500000US53075","Whitman County, Washington","814","31"
"0500000US53077","Yakima County, Washington","825","16"
"0500000US54001","Barbour County, West Virginia","549","73"
"0500000US54003","Berkeley County, West Virginia","995","32"
"0500000US54005","Boone County, West Virginia","646","33"
"0500000US54007","Braxton County, West Virginia","593","33"
"0500000US54009","Brooke County, West Virginia","607","44"
"0500000US54011","Cabell County, West Virginia","748","17"
"0500000US54013","Calhoun County, West Virginia","611","123"
"0500000US54015","Clay County, West Virginia","495","62"
"0500000US54017","Doddridge County, West Virginia","455","244"
"0500000US54019","Fayette County, West Virginia","639","47"
"0500000US54021","Gilmer County, West Virginia","584","37"
"0500000US54023","Grant County, West Virginia","557","40"
"0500000US54025","Greenbrier County, West Virginia","681","70"
"0500000US54027","Hampshire County, West Virginia","655","27"
"0500000US54029","Hancock County, West Virginia","658","38"
"0500000US54031","Hardy County, West Virginia","755","54"
"0500000US54033","Harrison County, West Virginia","767","29"
"0500000US54035","Jackson County, West Virginia","650","40"
"0500000US54037","Jefferson County, West Virginia","998","56"
"0500000US54039","Kanawha County, West Virginia","747","14"
"0500000US54041","Lewis County, West Virginia","648","50"
"0500000US54043","Lincoln County, West Virginia","618","21"
"0500000US54045","Logan County, West Virginia","662","65"
"0500000US54047","McDowell County, West Virginia","575","25"
"0500000US54049","Marion County, West Virginia","765","20"
"0500000US54051","Marshall County, West Virginia","630","38"
"0500000US54053","Mason County, West Virginia","615","89"
"0500000US54055","Mercer County, West Virginia","672","28"
"0500000US54057","Mineral County, West Virginia","671","40"
"0500000US54059","Mingo County, West Virginia","574","54"
"0500000US54061","Monongalia County, West Virginia","834","24"
"0500000US54063","Monroe County, West Virginia","626","38"
"0500000US54065","Morgan County, West Virginia","732","48"
"0500000US54067","Nicholas County, West Virginia","601","39"
"0500000US54069","Ohio County, West Virginia","667","31"
"0500000US54071","Pendleton County, West Virginia","513","65"
"0500000US54073","Pleasants County, West Virginia","572","147"
"0500000US54075","Pocahontas County, West Virginia","622","44"
"0500000US54077","Preston County, West Virginia","666","47"
"0500000US54079","Putnam County, West Virginia","831","43"
"0500000US54081","Raleigh County, West Virginia","693","40"
"0500000US54083","Randolph County, West Virginia","655","32"
"0500000US54085","Ritchie County, West Virginia","608","55"
"0500000US54087","Roane County, West Virginia","510","44"
"0500000US54089","Summers County, West Virginia","685","66"
"0500000US54091","Taylor County, West Virginia","652","63"
"0500000US54093","Tucker County, West Virginia","552","56"
"0500000US54095","Tyler County, West Virginia","664","72"
"0500000US54097","Upshur County, West Virginia","699","42"
"0500000US54099","Wayne County, West Virginia","662","34"
"0500000US54101","Webster County, West Virginia","573","113"
"0500000US54103","Wetzel County, West Virginia","703","100"
"0500000US54105","Wirt County, West Virginia","454","83"
"0500000US54107","Wood County, West Virginia","713","16"
"0500000US54109","Wyoming County, West Virginia","679","95"
"0500000US55001","Adams County, Wisconsin","639","79"
"0500000US55003","Ashland County, Wisconsin","631","37"
"0500000US55005","Barron County, Wisconsin","705","34"
"0500000US55007","Bayfield County, Wisconsin","653","61"
"0500000US55009","Brown County, Wisconsin","795","10"
"0500000US55011","Buffalo County, Wisconsin","765","40"
"0500000US55013","Burnett County, Wisconsin","752","31"
"0500000US55015","Calumet County, Wisconsin","779","35"
"0500000US55017","Chippewa County, Wisconsin","821","24"
"0500000US55019","Clark County, Wisconsin","623","29"
"0500000US55021","Columbia County, Wisconsin","801","29"
"0500000US55023","Crawford County, Wisconsin","639","43"
"0500000US55025","Dane County, Wisconsin","1083","11"
"0500000US55027","Dodge County, Wisconsin","810","21"
"0500000US55029","Door County, Wisconsin","795","32"
"0500000US55031","Douglas County, Wisconsin","766","21"
"0500000US55033","Dunn County, Wisconsin","796","35"
"0500000US55035","Eau Claire County, Wisconsin","823","22"
"0500000US55037","Florence County, Wisconsin","480","131"
"0500000US55039","Fond du Lac County, Wisconsin","747","22"
"0500000US55041","Forest County, Wisconsin","506","43"
"0500000US55043","Grant County, Wisconsin","709","23"
"0500000US55045","Green County, Wisconsin","754","18"
"0500000US55047","Green Lake County, Wisconsin","710","50"
"0500000US55049","Iowa County, Wisconsin","750","46"
"0500000US55051","Iron County, Wisconsin","538","32"
"0500000US55053","Jackson County, Wisconsin","674","34"
"0500000US55055","Jefferson County, Wisconsin","857","18"
"0500000US55057","Juneau County, Wisconsin","761","33"
"0500000US55059","Kenosha County, Wisconsin","919","16"
"0500000US55061","Kewaunee County, Wisconsin","693","36"
"0500000US55063","La Crosse County, Wisconsin","835","16"
"0500000US55065","Lafayette County, Wisconsin","713","25"
"0500000US55067","Langlade County, Wisconsin","640","56"
"0500000US55069","Lincoln County, Wisconsin","662","29"
"0500000US55071","Manitowoc County, Wisconsin","672","14"
"0500000US55073","Marathon County, Wisconsin","758","19"
"0500000US55075","Marinette County, Wisconsin","679","24"
"0500000US55077","Marquette County, Wisconsin","701","40"
"0500000US55078","Menominee County, Wisconsin","539","34"
"0500000US55079","Milwaukee County, Wisconsin","880","5"
"0500000US55081","Monroe County, Wisconsin","815","30"
"0500000US55083","Oconto County, Wisconsin","683","26"
"0500000US55085","Oneida County, Wisconsin","766","28"
"0500000US55087","Outagamie County, Wisconsin","807","14"
"0500000US55089","Ozaukee County, Wisconsin","927","27"
"0500000US55091","Pepin County, Wisconsin","615","53"
"0500000US55093","Pierce County, Wisconsin","874","38"
"0500000US55095","Polk County, Wisconsin","756","33"
"0500000US55097","Portage County, Wisconsin","776","16"
"0500000US55099","Price County, Wisconsin","698","45"
"0500000US55101","Racine County, Wisconsin","857","15"
"0500000US55103","Richland County, Wisconsin","642","35"
"0500000US55105","Rock County, Wisconsin","838","13"
"0500000US55107","Rusk County, Wisconsin","661","36"
"0500000US55109","St. Croix County, Wisconsin","962","28"
"0500000US55111","Sauk County, Wisconsin","801","22"
"0500000US55113","Sawyer County, Wisconsin","682","70"
"0500000US55115","Shawano County, Wisconsin","629","25"
"0500000US55117","Sheboygan County, Wisconsin","727","14"
"0500000US55119","Taylor County, Wisconsin","660","48"
"0500000US55121","Trempealeau County, Wisconsin","728","27"
"0500000US55123","Vernon County, Wisconsin","670","33"
"0500000US55125","Vilas County, Wisconsin","699","27"
"0500000US55127","Walworth County, Wisconsin","880","21"
"0500000US55129","Washburn County, Wisconsin","709","19"
"0500000US55131","Washington County, Wisconsin","908","30"
"0500000US55133","Waukesha County, Wisconsin","1046","14"
"0500000US55135","Waupaca County, Wisconsin","698","23"
"0500000US55137","Waushara County, Wisconsin","671","35"
"0500000US55139","Winnebago County, Wisconsin","766","21"
"0500000US55141","Wood County, Wisconsin","718","13"
"0500000US56001","Albany County, Wyoming","796","25"
"0500000US56003","Big Horn County, Wyoming","678","65"
"0500000US56005","Campbell County, Wyoming","936","57"
"0500000US56007","Carbon County, Wyoming","792","87"
"0500000US56009","Converse County, Wyoming","739","108"
"0500000US56011","Crook County, Wyoming","798","87"
"0500000US56013","Fremont County, Wyoming","789","26"
"0500000US56015","Goshen County, Wyoming","705","56"
"0500000US56017","Hot Springs County, Wyoming","730","34"
"0500000US56019","Johnson County, Wyoming","942","124"
"0500000US56021","Laramie County, Wyoming","950","37"
"0500000US56023","Lincoln County, Wyoming","852","79"
"0500000US56025","Natrona County, Wyoming","860","27"
"0500000US56027","Niobrara County, Wyoming","560","153"
"0500000US56029","Park County, Wyoming","882","68"
"0500000US56031","Platte County, Wyoming","763","96"
"0500000US56033","Sheridan County, Wyoming","836","23"
"0500000US56035","Sublette County, Wyoming","895","286"
"0500000US56037","Sweetwater County, Wyoming","861","53"
"0500000US56039","Teton County, Wyoming","1376","134"
"0500000US56041","Uinta County, Wyoming","698","47"
"0500000US56043","Washakie County, Wyoming","640","83"
"0500000US56045","Weston County, Wyoming","767","161"
"0500000US72001","Adjuntas Municipio, Puerto Rico","380","37"
"0500000US72003","Aguada Municipio, Puerto Rico","399","36"
"0500000US72005","Aguadilla Municipio, Puerto Rico","443","25"
"0500000US72007","Aguas Buenas Municipio, Puerto Rico","449","52"
"0500000US72009","Aibonito Municipio, Puerto Rico","470","23"
"0500000US72011","Añasco Municipio, Puerto Rico","427","44"
"0500000US72013","Arecibo Municipio, Puerto Rico","411","31"
"0500000US72015","Arroyo Municipio, Puerto Rico","471","58"
"0500000US72017","Barceloneta Municipio, Puerto Rico","481","62"
"0500000US72019","Barranquitas Municipio, Puerto Rico","409","32"
"0500000US72021","Bayamón Municipio, Puerto Rico","573","20"
"0500000US72023","Cabo Rojo Municipio, Puerto Rico","465","23"
"0500000US72025","Caguas Municipio, Puerto Rico","567","26"
"0500000US72027","Camuy Municipio, Puerto Rico","455","40"
"0500000US72029","Canóvanas Municipio, Puerto Rico","522","41"
"0500000US72031","Carolina Municipio, Puerto Rico","622","30"
"0500000US72033","Cataño Municipio, Puerto Rico","491","62"
"0500000US72035","Cayey Municipio, Puerto Rico","476","29"
"0500000US72037","Ceiba Municipio, Puerto Rico","489","26"
"0500000US72039","Ciales Municipio, Puerto Rico","378","22"
"0500000US72041","Cidra Municipio, Puerto Rico","510","31"
"0500000US72043","Coamo Municipio, Puerto Rico","493","30"
"0500000US72045","Comerío Municipio, Puerto Rico","458","48"
"0500000US72047","Corozal Municipio, Puerto Rico","516","27"
"0500000US72049","Culebra Municipio, Puerto Rico","566","154"
"0500000US72051","Dorado Municipio, Puerto Rico","653","113"
"0500000US72053","Fajardo Municipio, Puerto Rico","515","43"
"0500000US72054","Florida Municipio, Puerto Rico","547","57"
"0500000US72055","Guánica Municipio, Puerto Rico","378","78"
"0500000US72057","Guayama Municipio, Puerto Rico","374","29"
"0500000US72059","Guayanilla Municipio, Puerto Rico","349","34"
"0500000US72061","Guaynabo Municipio, Puerto Rico","720","68"
"0500000US72063","Gurabo Municipio, Puerto Rico","622","130"
"0500000US72065","Hatillo Municipio, Puerto Rico","456","29"
"0500000US72067","Hormigueros Municipio, Puerto Rico","424","27"
"0500000US72069","Humacao Municipio, Puerto Rico","437","29"
"0500000US72071","Isabela Municipio, Puerto Rico","456","24"
"0500000US72073","Jayuya Municipio, Puerto Rico","371","62"
"0500000US72075","Juana Díaz Municipio, Puerto Rico","506","66"
"0500000US72077","Juncos Municipio, Puerto Rico","443","31"
"0500000US72079","Lajas Municipio, Puerto Rico","452","34"
"0500000US72081","Lares Municipio, Puerto Rico","420","47"
"0500000US72083","Las Marías Municipio, Puerto Rico","284","24"
"0500000US72085","Las Piedras Municipio, Puerto Rico","560","64"
"0500000US72087","Loíza Municipio, Puerto Rico","427","53"
"0500000US72089","Luquillo Municipio, Puerto Rico","461","76"
"0500000US72091","Manatí Municipio, Puerto Rico","532","56"
"0500000US72093","Maricao Municipio, Puerto Rico","275","73"
"0500000US72095","Maunabo Municipio, Puerto Rico","398","48"
"0500000US72097","Mayagüez Municipio, Puerto Rico","418","15"
"0500000US72099","Moca Municipio, Puerto Rico","422","15"
"0500000US72101","Morovis Municipio, Puerto Rico","503","35"
"0500000US72103","Naguabo Municipio, Puerto Rico","452","49"
"0500000US72105","Naranjito Municipio, Puerto Rico","477","40"
"0500000US72107","Orocovis Municipio, Puerto Rico","388","37"
"0500000US72109","Patillas Municipio, Puerto Rico","309","45"
"0500000US72111","Peñuelas Municipio, Puerto Rico","431","19"
"0500000US72113","Ponce Municipio, Puerto Rico","380","23"
"0500000US72115","Quebradillas Municipio, Puerto Rico","457","46"
"0500000US72117","Rincón Municipio, Puerto Rico","450","57"
"0500000US72119","Río Grande Municipio, Puerto Rico","527","49"
"0500000US72121","Sabana Grande Municipio, Puerto Rico","467","67"
"0500000US72123","Salinas Municipio, Puerto Rico","430","40"
"0500000US72125","San Germán Municipio, Puerto Rico","410","27"
"0500000US72127","San Juan Municipio, Puerto Rico","484","14"
"0500000US72129","San Lorenzo Municipio, Puerto Rico","498","39"
"0500000US72131","San Sebastián Municipio, Puerto Rico","403","25"
"0500000US72133","Santa Isabel Municipio, Puerto Rico","488","55"
"0500000US72135","Toa Alta Municipio, Puerto Rico","664","31"
"0500000US72137","Toa Baja Municipio, Puerto Rico","581","38"
"0500000US72139","Trujillo Alto Municipio, Puerto Rico","501","42"
"0500000US72141","Utuado Municipio, Puerto Rico","396","31"
"0500000US72143","Vega Alta Municipio, Puerto Rico","521","25"
"0500000US72145","Vega Baja Municipio, Puerto Rico","496","50"
"0500000US72147","Vieques Municipio, Puerto Rico","627","136"
"0500000US72149","Villalba Municipio, Puerto Rico","405","46"
"0500000US72151","Yabucoa Municipio, Puerto Rico","454","37"
"0500000US72153","Yauco Municipio, Puerto Rico","365","80"
